IdAccident,Diames,Diasemana,Mes,Año,Hora_aprox,Comuna,CUT_REG,CUT_COM,REGION_DPA,COMUNA_DPA,Lat,Lon,gravedad,es_fin_de_semana,franja_horaria,distancia_hospital_km
1630416,31,3,7,2024,12,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.368163,-73.054976,Sin lesionados,0,Tarde,7.61
1630418,11,7,8,2024,9,CHOLCHOL,9,9121,LA ARAUCANÍA,CHOLCHOL,-38.430161,-72.783377,Leve,1,Mañana,2.26
1630420,10,6,8,2024,23,QUELLON,10,10208,LOS LAGOS,QUELLÓN,-43.110623,-73.564495,Leve,1,Noche,4.298
1630431,27,6,7,2024,10,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.591908,-72.281406,Leve,1,Mañana,14.518
1630432,3,3,7,2024,1,SAN JOSE DE MAIPO,13,13203,METROPOLITANA DE SANTIAGO,SAN JOSÉ DE MAIPO,-33.585462,-70.393648,Grave,0,Madrugada,7.313
1630434,15,4,8,2024,1,MOLINA,7,7304,MAULE,MOLINA,-35.15405,-71.376745,Sin lesionados,0,Madrugada,8.951
1630436,27,6,7,2024,8,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.679578,-72.357097,Leve,1,Mañana,11.188
1630442,22,1,7,2024,2,SAN JOSE DE MAIPO,13,13203,METROPOLITANA DE SANTIAGO,SAN JOSÉ DE MAIPO,-33.603373,-70.354536,Grave,0,Madrugada,4.224
1630451,11,7,8,2024,5,VALLENAR,3,3301,ATACAMA,VALLENAR,-29.00351,-70.906826,Sin lesionados,1,Madrugada,49.292
1630453,6,2,8,2024,7,LEBU,8,8201,BIOBÍO,LEBU,-37.648198,-73.619316,Leve,0,Mañana,5.521
1630469,7,3,8,2024,7,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.70453,-72.257296,Grave,0,Mañana,2.26
1630478,13,2,8,2024,16,SAN BERNARDO,13,13401,METROPOLITANA DE SANTIAGO,SAN BERNARDO,-33.614563,-70.715946,Leve,0,Tarde,3.04
1630479,14,3,8,2024,7,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.429509,-71.085062,Grave,0,Mañana,1.356
1630494,11,7,8,2024,16,SAN FABIAN,16,16304,ÑUBLE,SAN FABIÁN,-36.594676,-71.508821,Sin lesionados,1,Tarde,44.277
1630505,9,5,8,2024,8,SAN CARLOS,16,16301,ÑUBLE,SAN CARLOS,-36.462373,-71.745336,Sin lesionados,0,Mañana,19.517
1630513,15,4,8,2024,13,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.405502,-71.237111,Sin lesionados,0,Tarde,6.118
1630516,29,1,7,2024,16,SAN JOSE DE MAIPO,13,13203,METROPOLITANA DE SANTIAGO,SAN JOSÉ DE MAIPO,-33.640011,-70.352312,Grave,0,Tarde,0.148
1630518,8,4,8,2024,8,ROMERAL,7,7306,MAULE,ROMERAL,-34.961839,-71.150909,Sin lesionados,0,Mañana,5.935
1630521,6,2,8,2024,17,LOS MUERMOS,10,10106,LOS LAGOS,LOS MUERMOS,-41.391293,-73.401148,Grave,0,Tarde,26.282
1630523,11,7,8,2024,21,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.941975,-71.281752,Leve,1,Noche,3.368
1630524,1,4,8,2024,8,LOTA,8,8106,BIOBÍO,LOTA,-37.102486,-73.141607,Leve,0,Mañana,1.844
1630525,11,7,8,2024,21,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.966015,-71.321224,Leve,1,Noche,1.538
1630526,10,6,8,2024,17,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.759218,-72.196461,Leve,1,Tarde,5.84
1630527,14,3,8,2024,21,HIJUELAS,5,5503,VALPARAÍSO,HIJUELAS,-32.825988,-71.13375,Leve,0,Noche,6.132
1630529,2,5,8,2024,15,LOTA,8,8106,BIOBÍO,LOTA,-37.081129,-73.150702,Leve,0,Tarde,0.724
1630530,6,2,8,2024,19,MAULLIN,10,10108,LOS LAGOS,MAULLÍN,-41.662165,-73.56211,Sin lesionados,0,Noche,5.848
1630531,10,6,8,2024,6,SAN PEDRO DE LA PAZ,8,8108,BIOBÍO,SAN PEDRO DE LA PAZ,-36.838624,-73.097044,Leve,1,Mañana,0.819
1630532,15,4,8,2024,5,NOGALES,5,5506,VALPARAÍSO,NOGALES,-32.729128,-71.175337,Sin lesionados,0,Madrugada,6.816
1630533,8,4,8,2024,7,ROMERAL,7,7306,MAULE,ROMERAL,-34.961839,-71.150909,Sin lesionados,0,Mañana,5.935
1630534,13,2,8,2024,8,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.290276,-71.48989,Leve,0,Mañana,1.066
1630535,5,1,8,2024,18,LOTA,8,8106,BIOBÍO,LOTA,-37.085622,-73.153481,Leve,0,Noche,0.541
1630536,10,6,8,2024,19,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.670508,-72.265766,Sin lesionados,1,Noche,5.931
1630539,15,4,8,2024,12,NOGALES,5,5506,VALPARAÍSO,NOGALES,-32.719574,-71.204096,Sin lesionados,0,Tarde,8.069
1630547,4,7,8,2024,1,SAN JOSE DE MAIPO,13,13203,METROPOLITANA DE SANTIAGO,SAN JOSÉ DE MAIPO,-33.720992,-70.328756,Sin lesionados,1,Madrugada,9.117
1630548,10,6,8,2024,17,TENO,7,7308,MAULE,TENO,-34.821281,-71.192311,Leve,1,Tarde,6.076
1630549,12,1,8,2024,7,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-30.380547,-71.440096,Leve,0,Mañana,14.517
1630552,11,7,8,2024,19,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.432675,-72.785115,Leve,1,Noche,12.661
1630555,12,1,8,2024,18,ANDACOLLO,4,4103,COQUIMBO,ANDACOLLO,-30.224353,-71.087827,Leve,0,Noche,0.412
1630572,19,5,7,2024,2,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.705356,-72.586368,Leve,0,Madrugada,38.803
1630574,19,5,7,2024,15,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.631762,-72.759801,Grave,0,Tarde,30.906
1630575,19,5,7,2024,17,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.694995,-72.591278,Leve,0,Tarde,39.435
1630578,24,3,7,2024,1,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.57427,-73.148046,Leve,0,Madrugada,0.879
1630579,25,4,7,2024,1,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.473871,-73.03454,Sin lesionados,0,Madrugada,7.312
1630581,25,4,7,2024,8,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.378442,-73.094447,Sin lesionados,0,Mañana,7.762
1630582,25,4,7,2024,18,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.468571,-72.962011,Sin lesionados,0,Noche,7.785
1630601,1,4,8,2024,20,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.988177,-72.408298,Leve,0,Noche,1.891
1630608,15,4,8,2024,19,PADRE LAS CASAS,9,9112,LA ARAUCANÍA,PADRE LAS CASAS,-38.793141,-72.619012,Sin lesionados,0,Noche,2.823
1630614,2,5,8,2024,14,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.979792,-72.54799,Sin lesionados,0,Tarde,8.377
1630618,15,4,8,2024,7,NEGRETE,8,8307,BIOBÍO,NEGRETE,-37.587363,-72.540382,Grave,0,Mañana,14.961
1630621,12,1,8,2024,7,ROMERAL,7,7306,MAULE,ROMERAL,-34.999573,-70.816725,Sin lesionados,0,Mañana,34.767
1630624,2,5,8,2024,16,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.979792,-72.54799,Sin lesionados,0,Tarde,8.377
1630638,3,6,8,2024,16,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.837108,-72.62111,Sin lesionados,1,Tarde,6.295
1630640,15,4,8,2024,18,MARCHIHUE,6,6204,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MARCHIHUE,-34.411778,-71.6062,Fatal,0,Noche,1.714
1630643,14,3,8,2024,18,EL CARMEN,16,16104,ÑUBLE,EL CARMEN,-36.896352,-72.042747,Sin lesionados,0,Noche,10.915
1630656,4,7,8,2024,15,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-39.027009,-72.944993,Leve,1,Tarde,12.877
1630676,5,1,8,2024,14,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-39.137147,-72.381366,Leve,0,Tarde,16.831
1630683,14,3,8,2024,13,MAFIL,14,14105,LOS RÍOS,MÁFIL,-39.716252,-72.921094,Sin lesionados,0,Tarde,18.875
1630686,12,1,8,2024,22,PENCO,8,8107,BIOBÍO,PENCO,-36.760213,-72.965193,Sin lesionados,0,Noche,4.632
1630687,4,7,8,2024,22,PENCO,8,8107,BIOBÍO,PENCO,-36.706843,-72.976012,Sin lesionados,1,Noche,1.4
1630688,4,7,8,2024,20,PENCO,8,8107,BIOBÍO,PENCO,-36.66292,-72.480279,Leve,1,Noche,17.912
1630689,7,3,8,2024,11,PENCO,8,8107,BIOBÍO,PENCO,-36.699435,-72.971419,Grave,0,Mañana,2.258
1630690,7,3,8,2024,17,PENCO,8,8107,BIOBÍO,PENCO,-36.706843,-72.976012,Sin lesionados,0,Tarde,1.4
1630691,7,3,8,2024,17,PENCO,8,8107,BIOBÍO,PENCO,-36.76114,-73.007213,Sin lesionados,0,Tarde,5.416
1630693,12,1,8,2024,15,FLORIDA,8,8104,BIOBÍO,FLORIDA,-36.753803,-72.30572,Sin lesionados,0,Tarde,9.457
1630696,9,5,8,2024,22,LAMPA,13,13302,METROPOLITANA DE SANTIAGO,LAMPA,-33.032333,-70.929762,Sin lesionados,0,Noche,6.124
1630697,7,3,8,2024,9,LAJA,8,8304,BIOBÍO,LAJA,-37.244348,-72.641126,Leve,0,Mañana,6.423
1630699,9,5,8,2024,19,CABRERO,8,8303,BIOBÍO,CABRERO,-37.110546,-72.383904,Sin lesionados,0,Noche,8.143
1630700,13,2,8,2024,18,YUMBEL,8,8313,BIOBÍO,YUMBEL,-37.017411,-72.553165,Sin lesionados,0,Noche,13.939
1630701,13,2,8,2024,17,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.544877,-72.539824,Leve,0,Tarde,12.78
1630702,12,1,8,2024,22,YUMBEL,8,8313,BIOBÍO,YUMBEL,-37.180187,-72.49024,Sin lesionados,0,Noche,17.765
1630703,14,3,8,2024,15,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.470427,-72.356506,Sin lesionados,0,Tarde,0.527
1630705,13,2,8,2024,19,YUMBEL,8,8313,BIOBÍO,YUMBEL,-37.158091,-72.45602,Sin lesionados,0,Noche,14.277
1630708,14,3,8,2024,8,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.497505,-72.314292,Grave,0,Mañana,3.893
1630709,14,3,8,2024,7,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.569954,-72.594003,Sin lesionados,0,Mañana,10.088
1630710,15,4,8,2024,5,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.481891,-72.314898,Sin lesionados,0,Madrugada,2.515
1630711,15,4,8,2024,13,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.560061,-72.196153,Leve,0,Tarde,16.124
1630714,9,5,8,2024,13,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.653478,-72.331588,Sin lesionados,0,Tarde,1.211
1630716,15,4,8,2024,4,QUILLECO,8,8309,BIOBÍO,QUILLECO,-37.406209,-71.99028,Leve,0,Madrugada,2.016
1630717,9,5,8,2024,21,LANCO,14,14103,LOS RÍOS,LANCO,-39.487492,-72.698153,Leve,0,Noche,7.204
1630720,10,6,8,2024,10,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.673479,-72.465345,Sin lesionados,1,Mañana,11.107
1630723,5,5,7,2024,7,RIO BUENO,14,14204,LOS RÍOS,RÍO BUENO,-40.516893,-72.594501,Leve,0,Mañana,36.285
1630726,9,2,7,2024,9,RIO BUENO,14,14204,LOS RÍOS,RÍO BUENO,-40.315911,-72.863979,Leve,0,Mañana,7.615
1630728,11,4,7,2024,11,LAGO RANCO,14,14203,LOS RÍOS,LAGO RANCO,-40.3251,-72.421636,Leve,0,Mañana,12.662
1630729,6,2,8,2024,21,CANELA,4,4202,COQUIMBO,CANELA,-31.564775,-71.539586,Sin lesionados,0,Noche,33.979
1630732,10,6,8,2024,21,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.529514,-72.45898,Leve,1,Noche,1.691
1630733,13,2,8,2024,15,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.490378,-72.292175,Leve,0,Tarde,12.137
1630735,16,5,8,2024,16,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.491889,-72.246877,Leve,0,Tarde,15.734
1630737,19,5,7,2024,7,RIO BUENO,14,14204,LOS RÍOS,RÍO BUENO,-40.304019,-72.8314,Leve,0,Mañana,10.647
1630747,17,6,8,2024,17,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.075283,-71.480437,Sin lesionados,1,Tarde,23.335
1630755,13,2,8,2024,22,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.749764,-72.609159,Leve,0,Noche,1.463
1630756,15,4,8,2024,13,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.458509,-70.958351,Sin lesionados,0,Tarde,17.608
1630757,17,6,8,2024,7,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.441239,-70.986768,Leve,1,Mañana,15.175
1630759,17,6,8,2024,18,LAMPA,13,13302,METROPOLITANA DE SANTIAGO,LAMPA,-33.282951,-70.879109,Sin lesionados,1,Noche,0.701
1630760,18,7,8,2024,4,LAMPA,13,13302,METROPOLITANA DE SANTIAGO,LAMPA,-33.072063,-70.930093,Sin lesionados,1,Madrugada,1.766
1630763,16,5,8,2024,10,BUIN,13,13402,METROPOLITANA DE SANTIAGO,BUIN,-33.610082,-70.716541,Sin lesionados,0,Mañana,2.689
1630778,9,5,8,2024,23,PAILLACO,14,14107,LOS RÍOS,PAILLACO,-40.045262,-72.855845,Leve,0,Noche,3.059
1630784,17,6,8,2024,22,QUINTA DE TILCOCO,6,6114,LIBERTADOR GENERAL BERNARDO O'HIGGINS,QUINTA DE TILCOCO,-34.40456,-70.904612,Leve,1,Noche,4.266
1630787,10,6,8,2024,20,PAILLACO,14,14107,LOS RÍOS,PAILLACO,-39.999896,-73.027248,Sin lesionados,1,Noche,15.846
1630800,12,1,8,2024,9,PAILLACO,14,14107,LOS RÍOS,PAILLACO,-39.999912,-73.032989,Sin lesionados,0,Mañana,16.269
1630819,18,7,8,2024,15,REQUINOA,6,6116,LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQUÍNOA,-34.242995,-70.796293,Sin lesionados,1,Tarde,4.767
1630833,12,1,8,2024,9,BULNES,16,16102,ÑUBLE,BULNES,-36.754669,-72.326829,Grave,0,Mañana,10.172
1630839,12,1,8,2024,15,ARICA,15,15101,ARICA Y PARINACOTA,ARICA,-19.007319,-69.861971,Leve,0,Tarde,75.193
1630853,5,5,7,2024,20,PUDAHUEL,13,13124,METROPOLITANA DE SANTIAGO,PUDAHUEL,-33.44313,-70.848503,Sin lesionados,0,Noche,9.168
1630854,28,7,7,2024,10,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.622573,-72.766046,Grave,1,Mañana,30.225
1630855,17,6,8,2024,13,TENO,7,7308,MAULE,TENO,-34.940873,-71.003246,Sin lesionados,1,Tarde,16.622
1630858,1,4,8,2024,16,PAINE,13,13404,METROPOLITANA DE SANTIAGO,PAINE,-33.802516,-70.748477,Sin lesionados,0,Tarde,0.737
1630860,14,3,8,2024,8,SAN PEDRO DE LA PAZ,8,8108,BIOBÍO,SAN PEDRO DE LA PAZ,-36.860802,-73.070747,Sin lesionados,0,Mañana,2.699
1630868,1,4,8,2024,14,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.601695,-72.855407,Sin lesionados,0,Tarde,22.463
1630874,12,5,7,2024,8,PUDAHUEL,13,13124,METROPOLITANA DE SANTIAGO,PUDAHUEL,-33.440692,-70.839376,Sin lesionados,0,Mañana,8.309
1630879,18,7,8,2024,6,TALCA,7,7101,MAULE,TALCA,-35.398446,-71.619326,Sin lesionados,1,Mañana,2.615
1630883,18,7,8,2024,0,ROMERAL,7,7306,MAULE,ROMERAL,-34.970069,-71.094468,Leve,1,Madrugada,10.803
1630905,15,4,8,2024,5,CURICO,7,7301,MAULE,CURICÓ,-35.076515,-71.148948,Sin lesionados,0,Madrugada,12.275
1630930,2,5,8,2024,10,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.606925,-73.0156,Grave,0,Mañana,9.217
1630931,3,6,8,2024,22,RIO BUENO,14,14204,LOS RÍOS,RÍO BUENO,-40.524112,-72.675909,Sin lesionados,1,Noche,31.189
1630947,4,7,8,2024,15,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.628537,-72.707899,Leve,1,Tarde,35.177
1630956,9,5,8,2024,20,GRANEROS,6,6106,LIBERTADOR GENERAL BERNARDO O'HIGGINS,GRANEROS,-34.053447,-70.70751,Sin lesionados,0,Noche,2.659
1630963,17,6,8,2024,19,BULNES,16,16102,ÑUBLE,BULNES,-36.857709,-72.458179,Fatal,1,Noche,17.448
1630978,16,5,8,2024,3,CALLE LARGA,5,5302,VALPARAÍSO,CALLE LARGA,-32.887376,-70.588704,Sin lesionados,0,Madrugada,4.6
1630983,17,6,8,2024,15,SAN ESTEBAN,5,5304,VALPARAÍSO,SAN ESTEBAN,-32.808077,-70.584609,Sin lesionados,1,Tarde,2.575
1630987,17,6,8,2024,14,RINCONADA,5,5303,VALPARAÍSO,RINCONADA,-32.907139,-70.675754,Sin lesionados,1,Tarde,10.611
1630989,7,3,8,2024,3,LAGO RANCO,14,14203,LOS RÍOS,LAGO RANCO,-40.324045,-72.534274,Leve,0,Madrugada,17.648
1630995,2,5,8,2024,14,VINA DEL MAR,5,5109,VALPARAÍSO,VIÑA DEL MAR,-33.128135,-71.561719,Sin lesionados,0,Tarde,8.33
1630996,18,7,8,2024,16,RINCONADA,5,5303,VALPARAÍSO,RINCONADA,-32.920506,-70.674602,Leve,1,Tarde,11.694
1631000,12,1,8,2024,7,ILLAPEL,4,4201,COQUIMBO,ILLAPEL,-31.588872,-71.050584,Sin lesionados,0,Mañana,12.72
1623498,8,1,7,2024,7,LONGAVI,7,7403,MAULE,LONGAVÍ,-35.920057,-71.610758,Leve,0,Mañana,7.884
1621891,2,2,7,2024,2,CURACO DE VELEZ,10,10204,LOS LAGOS,CURACO DE VÉLEZ,-42.412013,-73.606805,Leve,0,Madrugada,11.135
1623501,9,2,7,2024,4,LINARES,7,7401,MAULE,LINARES,-35.881693,-71.534831,Sin lesionados,0,Madrugada,6.092
1625103,17,3,7,2024,10,COYHAIQUE,11,11101,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,COIHAIQUE,-45.541052,-71.920789,Sin lesionados,0,Mañana,12.242
1623503,2,2,7,2024,19,LA SERENA,4,4101,COQUIMBO,LA SERENA,-29.886139,-71.254556,Sin lesionados,0,Noche,2.52
1625104,17,3,7,2024,11,COYHAIQUE,11,11101,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,COIHAIQUE,-45.878587,-71.784551,Sin lesionados,0,Mañana,39.627
1623504,9,2,7,2024,8,COLBUN,7,7402,MAULE,COLBÚN,-35.808947,-71.458434,Leve,0,Mañana,12.589
1625134,9,2,7,2024,7,NUEVA IMPERIAL,9,9111,LA ARAUCANÍA,NUEVA IMPERIAL,-38.765835,-72.881823,Sin lesionados,0,Mañana,7.227
1623506,9,2,7,2024,22,COLBUN,7,7402,MAULE,COLBÚN,-35.738347,-71.421793,Leve,0,Noche,19.287
1625149,16,2,7,2024,11,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.405763,-71.121706,Fatal,0,Mañana,2.269
1623509,5,5,7,2024,6,SANTA MARIA,5,5706,VALPARAÍSO,SANTA MARÍA,-32.714955,-70.644203,Grave,0,Mañana,7.177
1625150,18,4,7,2024,11,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.828326,-72.623546,Sin lesionados,0,Mañana,6.07
1623510,10,3,7,2024,10,LINARES,7,7401,MAULE,LINARES,-35.857082,-71.628851,Leve,0,Mañana,2.996
1623511,8,1,7,2024,13,SAN PEDRO DE LA PAZ,8,8108,BIOBÍO,SAN PEDRO DE LA PAZ,-36.88523,-73.139942,Leve,0,Tarde,1.684
1625151,19,5,7,2024,11,LONCOCHE,9,9109,LA ARAUCANÍA,LONCOCHE,-39.291245,-72.553343,Leve,0,Mañana,10.844
1623512,19,3,6,2024,12,CONCON,5,5103,VALPARAÍSO,CONCÓN,-32.961839,-71.468792,Sin lesionados,0,Tarde,6.06
1625153,11,4,7,2024,19,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.689995,-73.094692,Sin lesionados,0,Noche,9.336
1621893,23,7,6,2024,8,SAN CARLOS,16,16301,ÑUBLE,SAN CARLOS,-36.460725,-71.995625,Sin lesionados,1,Mañana,4.717
1623514,8,1,7,2024,23,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.962598,-71.313928,Sin lesionados,0,Noche,2.309
1621896,24,1,6,2024,6,SAN CARLOS,16,16301,ÑUBLE,SAN CARLOS,-36.423671,-71.999867,Sin lesionados,0,Mañana,3.654
1623517,8,1,7,2024,15,RIO IBANEZ,11,11402,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,-46.163443,-72.182766,Sin lesionados,0,Tarde,5.026
1621899,3,3,7,2024,11,CASTRO,10,10201,LOS LAGOS,CASTRO,-42.460655,-73.769076,Leve,0,Mañana,1.078
1625157,14,7,7,2024,16,CAMARONES,15,15102,ARICA Y PARINACOTA,CAMARONES,-18.561859,-70.252863,Grave,1,Tarde,10.817
1621903,29,4,2,2024,15,CURACAUTIN,9,9203,LA ARAUCANÍA,CURACAUTÍN,-38.473492,-71.5571,Sin lesionados,0,Tarde,16.495
1625158,18,4,7,2024,7,PELARCO,7,7106,MAULE,PELARCO,-35.390275,-71.453135,Sin lesionados,0,Mañana,1.033
1621904,29,6,6,2024,11,SAN NICOLAS,16,16305,ÑUBLE,SAN NICOLÁS,-36.513495,-72.114552,Leve,1,Mañana,9.975
1625160,18,4,7,2024,15,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.305786,-70.462139,Fatal,0,Tarde,12.246
1623521,10,3,7,2024,10,LONGAVI,7,7403,MAULE,LONGAVÍ,-35.865542,-71.632634,Leve,0,Mañana,3.814
1621905,28,5,6,2024,3,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.187325,-70.744451,Sin lesionados,0,Madrugada,0.386
1625175,20,6,7,2024,5,YUNGAY,16,16109,ÑUBLE,YUNGAY,-37.182937,-71.993867,Grave,1,Madrugada,7.832
1621906,3,3,7,2024,12,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.683297,-73.707744,Fatal,0,Tarde,18.886
1623524,9,2,7,2024,10,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-30.164871,-71.371571,Leve,0,Mañana,15.486
1625180,24,1,6,2024,17,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.890622,-70.52986,Sin lesionados,0,Tarde,61.002
1621908,29,6,6,2024,4,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.074879,-70.857893,Leve,1,Madrugada,11.703
1623528,10,3,7,2024,8,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.966015,-71.321224,Leve,0,Mañana,1.538
1621910,3,3,7,2024,16,MELIPILLA,13,13501,METROPOLITANA DE SANTIAGO,MELIPILLA,-33.66772,-71.240625,Leve,0,Tarde,3.916
1625192,20,6,7,2024,19,YUNGAY,16,16109,ÑUBLE,YUNGAY,-37.119979,-71.986175,Grave,1,Noche,13.922
1623530,10,3,7,2024,14,RIO IBANEZ,11,11402,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,-46.456056,-72.719927,Sin lesionados,0,Tarde,56.878
1621924,3,3,7,2024,9,PEMUCO,16,16105,ÑUBLE,PEMUCO,-36.887525,-72.334172,Fatal,0,Mañana,17.7
1625195,25,2,6,2024,14,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.304455,-70.491309,Sin lesionados,0,Tarde,14.983
1623534,1,1,7,2024,12,CORONEL,8,8102,BIOBÍO,CORONEL,-37.043616,-73.066066,Sin lesionados,0,Tarde,6.432
1621927,29,6,6,2024,0,SAN FABIAN,16,16304,ÑUBLE,SAN FABIÁN,-36.55732,-71.552042,Sin lesionados,1,Madrugada,39.109
1625197,25,2,6,2024,4,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.795326,-70.499392,Grave,0,Madrugada,50.02
1623545,1,1,7,2024,8,MOSTAZAL,6,6110,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MOSTAZAL,-33.95448,-70.713342,Leve,0,Mañana,6.413
1621931,30,7,6,2024,16,NIQUEN,16,16303,ÑUBLE,ÑIQUÉN,-36.357606,-71.871945,Sin lesionados,1,Tarde,11.221
1625198,10,3,7,2024,21,VILCUN,9,9119,LA ARAUCANÍA,VILCÚN,-38.68773,-72.483427,Sin lesionados,0,Noche,9.285
1621934,25,2,6,2024,9,LAJA,8,8304,BIOBÍO,LAJA,-37.241943,-72.630267,Leve,0,Mañana,7.418
1623549,9,2,7,2024,6,CAUQUENES,7,7201,MAULE,CAUQUENES,-35.970543,-72.118863,Leve,0,Mañana,17.857
1625202,21,7,7,2024,12,ANTOFAGASTA,2,2101,ANTOFAGASTA,ANTOFAGASTA,-23.735743,-70.35933,Sin lesionados,1,Tarde,8.804
1621935,25,2,6,2024,5,LUMACO,9,9207,LA ARAUCANÍA,LUMACO,-38.007593,-72.824149,Leve,0,Madrugada,3.063
1623552,5,5,7,2024,9,CORONEL,8,8102,BIOBÍO,CORONEL,-36.947118,-73.15482,Sin lesionados,0,Mañana,3.518
1625207,13,6,7,2024,14,VILCUN,9,9119,LA ARAUCANÍA,VILCÚN,-38.777204,-72.608247,Leve,1,Tarde,1.011
1621937,4,2,6,2024,23,CHILLAN VIEJO,16,16103,ÑUBLE,CHILLÁN VIEJO,-36.640825,-72.210063,Sin lesionados,0,Noche,7.081
1623555,10,3,7,2024,7,CHANCO,7,7202,MAULE,CHANCO,-35.675634,-72.537448,Fatal,0,Mañana,7.124
1621938,1,1,7,2024,16,COLLIPULLI,9,9202,LA ARAUCANÍA,COLLIPULLI,-37.855179,-72.397865,Grave,0,Tarde,11.554
1621942,25,2,6,2024,6,LAJA,8,8304,BIOBÍO,LAJA,-37.239544,-72.619407,Leve,0,Mañana,8.413
1623559,10,3,7,2024,0,SANTA JUANA,8,8109,BIOBÍO,SANTA JUANA,-37.201465,-72.949929,Fatal,0,Madrugada,3.67
1621943,2,2,7,2024,17,COLLIPULLI,9,9202,LA ARAUCANÍA,COLLIPULLI,-37.863757,-72.394328,Fatal,0,Tarde,10.695
1625218,16,2,7,2024,10,VILCUN,9,9119,LA ARAUCANÍA,VILCÚN,-38.68773,-72.483427,Leve,0,Mañana,9.285
